customer_id,first_name,last_name,email,phone,city,state,country,signup_date,membership,status
CUST04935,Hailey,Williams,casey25@example.com,413-349-5587x363,Hyderabad,Karnataka,India,2023-12-05,Silver,Inactive
CUST00502,Catherine,White,deborahcampbell@example.com,,Hyderabad,Karnataka,India,2022-09-08,Silver,Active
CUST00671,Daniel,Hendricks,stephanie35@example.net,(761)580-9011,Kolkata,Rajasthan,India,2022-03-26,Platinum,Inactive
CUST01836,Gloria,Russell,ywhite@example.com,+1-969-782-6706x5890,Kolkata,Uttar Pradesh,India,2022-03-08,Gold,Active
CUST03635,Jessica,Wright,hgarcia@example.org,(481)823-7038x57140,Patna,Rajasthan,India,2023-03-13,Gold,Active
CUST02016,Sean,Pham,otrevino@example.net,001-571-216-3667,Delhi,Maharashtra,India,2023-08-24,Silver,Active
CUST00849,April,Bell,lori51@example.com,254-984-8127,Hyderabad,West Bengal,India,2023-12-30,Gold,Inactive
CUST00585,Lisa,Navarro,rose34@example.org,784-295-2935,Jaipur,Delhi,India,2023-09-05,Gold,Active
CUST00249,Arthur,Holmes,yolandaphillips@example.com,(856)225-8619x745,Delhi,Rajasthan,India,2023-01-15,Platinum,Active
CUST01053,Veronica,Anderson,kimberlycurtis@example.com,582.739.1171,Patna,Tamil Nadu,India,2024-02-22,Platinum,Inactive
CUST02314,Donna,Smith,lfowler@example.net,001-778-878-6571x22209,Pune,Tamil Nadu,India,2022-09-27,Platinum,Active
CUST04276,Thomas,Allen,njackson@example.net,456-503-0001x13416,Delhi,Telangana,India,2022-12-05,Platinum,Active
CUST02073,Ian,Gibson,sara46@example.com,001-707-569-3346x14644,Delhi,Rajasthan,India,2023-04-14,Silver,Inactive
CUST01630,George,Mccullough,wongjackie@example.com,+1-922-414-6879x05314,Lucknow,Telangana,India,2023-04-10,Platinum,Active
CUST00101,Carol,Bullock,vfox@example.net,241.617.7120x446,Mumbai,Rajasthan,India,2023-02-20,Gold,Active
CUST02846,Matthew,Ramirez,jamesmoore@example.org,215.486.0741,Lucknow,Delhi,India,2023-09-17,Silver,Active
CUST00643,Steven,Cohen,deborahkim@example.com,,Bangalore,West Bengal,India,2022-02-17,Gold,Inactive
CUST04120,Vanessa,Valentine,kcameron@example.com,+1-753-241-7665x3151,Kolkata,Karnataka,India,2022-03-01,Gold,Inactive
CUST04067,Allen,Gilbert,erikaguerra@example.org,,Kolkata,Bihar,India,2024-01-19,Gold,Inactive
CUST04021,Keith,Jones,boothkevin@example.com,747.770.1255x02472,Mumbai,Rajasthan,India,2023-04-18,Platinum,Active
CUST00562,Nicole,Brooks,heather06@example.com,427-715-1460x217,Chennai,West Bengal,India,2022-05-16,Platinum,Active
CUST01695,Eric,Parker,marcus23@example.org,8237911367,Chennai,Karnataka,India,2022-04-07,Silver,Inactive
CUST01944,Pamela,Friedman,wmcdonald@example.org,535-686-2389,Patna,Uttar Pradesh,India,2023-10-06,Silver,Active
CUST04158,Jennifer,Ward,qwilson@example.org,812-660-3044x38924,Mumbai,Delhi,India,2022-11-14,Platinum,Active
CUST02768,Rose,Peck,morrisonjennifer@example.org,(249)277-0303,Delhi,Telangana,India,2022-05-14,Gold,Inactive
CUST01171,Neil,Lewis,jorge48@example.net,873.849.6226x362,Chennai,Telangana,India,2023-09-02,Silver,Inactive
CUST04184,Anna,Welch,davisrodney@example.net,213-578-9800x14476,Hyderabad,Tamil Nadu,India,2023-08-24,Platinum,Active
CUST01174,Melissa,Peterson,brookeknight@example.net,237-765-1313x812,Jaipur,Karnataka,India,2023-10-12,Platinum,Active
CUST03672,Ruben,Vang,thunter@example.com,547-500-2031x62904,Delhi,Uttar Pradesh,India,2022-08-20,Platinum,Active
CUST01294,Robert,Solis,tyler58@example.org,474.302.6600x446,Bangalore,West Bengal,India,2022-01-16,Gold,Inactive
CUST03815,Alexis,Hughes,heather82@example.net,(587)456-0436x408,Hyderabad,Delhi,India,2024-04-13,Platinum,Inactive
CUST02338,Alec,Rose,adamsnicholas@example.org,+1-948-200-7588x70758,Hyderabad,Karnataka,India,2022-05-12,Platinum,Inactive
CUST04026,Randall,Garrett,elizabeth29@example.com,001-532-633-6228x8073,Mumbai,Uttar Pradesh,India,2023-06-13,Platinum,Inactive
CUST00806,David,Lynch,alejandroyoung@example.org,+1-877-704-2614x316,Patna,Bihar,India,2024-05-07,Platinum,Active
CUST03113,Randy,Carter,dixonsarah@example.org,808-262-6082x6754,Bangalore,Rajasthan,India,2024-02-29,Silver,Inactive
CUST04260,Martin,Owens,daniel43@example.net,5498511834,Chennai,Telangana,India,2024-03-27,Silver,Inactive
CUST04712,Jermaine,Morris,terrence37@example.com,384-819-4746x38128,Mumbai,West Bengal,India,2024-04-18,Platinum,Inactive
CUST04658,David,Mason,wharris@example.com,(583)663-9286,Chennai,Telangana,India,2022-06-08,Gold,Inactive
CUST01718,Christina,Acosta,stephanierivera@example.com,+1-558-754-1358x167,Mumbai,West Bengal,India,2023-10-26,Silver,Inactive
CUST03906,Melvin,Johnson,powellcraig@example.net,+1-679-482-4441x156,Mumbai,Tamil Nadu,India,2022-04-01,Platinum,Active
CUST02785,Joseph,Bryan,rebecca03@example.org,001-460-652-3032x8893,Mumbai,West Bengal,India,2023-11-01,Silver,Active
CUST01282,Christopher,Martinez,rojasrobert@example.net,293.855.8125x500,Patna,Telangana,India,2022-06-29,Silver,Inactive
CUST04956,John,Douglas,mstone@example.net,+1-495-948-6759x282,Mumbai,West Bengal,India,2022-12-26,Gold,Active
CUST04178,Julie,Sanders,keith62@example.net,(964)215-6067,Pune,Bihar,India,2022-09-25,Platinum,Inactive
CUST03942,Maria,Larson,fnichols@example.com,494.864.8977,Jaipur,Tamil Nadu,India,2024-01-05,Platinum,Inactive
CUST02458,Elizabeth,Dixon,pheath@example.org,606-593-7669,Chennai,West Bengal,India,2024-03-15,Gold,Active
CUST02887,Andrea,King,austinrobert@example.com,001-274-824-5852,Delhi,Karnataka,India,2022-09-08,Gold,Active
CUST02693,Patrick,Castillo,ngray@example.org,974.499.2488x55067,Lucknow,Maharashtra,India,2022-10-29,Platinum,Inactive
CUST03190,Chad,Atkinson,melaniepeterson@example.net,214-227-9072x192,Bangalore,Uttar Pradesh,India,2022-05-19,Platinum,Inactive
CUST01413,Jose,Mitchell,priley@example.com,+1-336-338-9632,Kolkata,Maharashtra,India,2023-07-21,Gold,Inactive
CUST00427,Eric,Jacobs,shepardmichael@example.com,256-436-4256x5034,Patna,Maharashtra,India,2023-02-15,Silver,Active
CUST00231,Jennifer,Bradley,johnsonscott@example.com,423-222-3106x17011,Delhi,Delhi,India,2024-05-02,Silver,Inactive
CUST03748,Amy,Cruz,lewissheila@example.org,+1-818-697-2698x3376,Hyderabad,Bihar,India,2023-02-03,Gold,Inactive
CUST03828,Brooke,Richards,keith89@example.net,894.429.0857x381,Pune,Karnataka,India,2023-02-11,Silver,Inactive
CUST04309,Brenda,Carroll,jgomez@example.net,348.767.1564,Kolkata,Rajasthan,India,2024-04-24,Gold,Active
CUST00417,Sarah,Weber,ruizdavid@example.net,505.295.0195,Lucknow,West Bengal,India,2022-11-23,Silver,Inactive
CUST03012,Holly,Kirk,james23@example.net,(584)791-6754,Delhi,Uttar Pradesh,India,2023-05-03,Silver,Inactive
CUST01838,Ann,Whitehead,creeves@example.net,961.245.6191x3148,Kolkata,Tamil Nadu,India,2022-07-16,Platinum,Active
CUST01787,William,Morgan,amy01@example.org,709.485.7693x6974,Delhi,Karnataka,India,2022-04-02,Platinum,Inactive
CUST02370,Linda,Spencer,rogerschristine@example.com,(985)582-5299x80209,Pune,Telangana,India,2023-06-08,Silver,Inactive
CUST00812,Margaret,Clark,wheelerjohn@example.com,323.960.3869x32447,Lucknow,Rajasthan,India,2023-03-10,Silver,Active
CUST01974,Brett,Matthews,marissa12@example.com,707.273.3816,Hyderabad,Delhi,India,2023-09-07,Platinum,Inactive
CUST00587,Mary,Stone,vernon52@example.org,001-435-758-9437,Mumbai,Delhi,India,2022-04-22,Platinum,Active
CUST00725,James,Holden,tnewton@example.com,(794)846-9163x8573,Chennai,Karnataka,India,2022-03-04,Platinum,Active
CUST01996,Michele,Rodriguez,valeriegeorge@example.org,898.644.3621x6187,Hyderabad,Maharashtra,India,2023-04-28,Gold,Inactive
CUST02158,Nicole,Castillo,meyerbrandon@example.net,677-507-3378,Mumbai,Telangana,India,2022-03-26,Silver,Inactive
CUST01176,Timothy,Long,ltorres@example.net,495.983.5346,Patna,Delhi,India,2022-06-06,Platinum,Inactive
CUST03129,Jessica,Parrish,grantburns@example.org,+1-436-911-4104x39472,Jaipur,Uttar Pradesh,India,2023-10-04,Silver,Inactive
CUST03251,Ian,Garcia,xarias@example.net,+1-366-411-6739,Bangalore,Delhi,India,2022-03-06,Gold,Active
CUST02500,April,Anthony,jon73@example.org,8442774557,Bangalore,Tamil Nadu,India,2023-04-16,Gold,Inactive
CUST02795,Anna,Hurst,vgonzalez@example.org,001-914-585-5852x6337,Chennai,West Bengal,India,2024-03-15,Platinum,Active
CUST01919,Elizabeth,Greer,ksnow@example.org,544-389-0822x259,Lucknow,Delhi,India,2023-01-19,Gold,Inactive
CUST00777,Michael,Strong,danielparker@example.com,001-410-495-8509x8511,Pune,Tamil Nadu,India,2023-07-03,Silver,Inactive
CUST04751,Karen,Harris,cortezjeremy@example.com,6023528233,Lucknow,Karnataka,India,2023-04-01,Platinum,Inactive
CUST00950,William,Adams,keith79@example.com,001-675-653-8602,Pune,Karnataka,India,2023-02-09,Silver,Active
CUST04776,Anthony,Peck,curtisgarza@example.org,001-701-414-0532x57385,Lucknow,Rajasthan,India,2023-05-24,Silver,Inactive
CUST00539,John,Bowen,qmcdonald@example.org,857.290.5944x2917,Jaipur,Delhi,India,2022-09-04,Gold,Inactive
CUST02058,Lauren,Bowman,xsilva@example.org,+1-675-299-3877x678,Patna,Uttar Pradesh,India,2023-08-28,Gold,Inactive
CUST04193,Rachael,Freeman,obriendaniel@example.org,+1-884-443-8303x53536,Patna,Delhi,India,2023-02-06,Gold,Inactive
CUST04396,Joe,Lucas,kware@example.com,001-480-522-1239x5344,Mumbai,Uttar Pradesh,India,2024-04-08,Gold,Active
CUST00150,Christopher,Hughes,christopherpaul@example.net,(522)701-6783x28476,Kolkata,Bihar,India,2022-12-30,Gold,Inactive
CUST05001,Michelle,Lee,tony10@example.org,407-695-3210,Mumbai,West Bengal,India,2023-05-18,Silver,Inactive
CUST05002,Ruben,Thomas,myersmatthew@example.com,771-594-6814,Pune,Delhi,India,2022-12-13,Gold,Inactive
CUST05003,Sara,Wilkerson,jessica23@example.org,001-972-550-1055x167,Mumbai,Delhi,India,2023-07-28,Silver,Inactive
CUST05004,James,Curtis,murphyyesenia@example.org,513.960.9549,Delhi,West Bengal,India,2023-07-15,Gold,Inactive
CUST05005,Courtney,Velazquez,sanchezchristopher@example.net,532-295-9575x786,Jaipur,Delhi,India,2023-04-22,Silver,Active
CUST05006,Rachel,Olson,kellyfarrell@example.org,960-470-2072,Hyderabad,Telangana,India,2023-10-29,Silver,Active
CUST05007,Bryan,Rodriguez,ehale@example.net,(617)666-3611,Bangalore,Bihar,India,2022-08-07,Silver,Active
CUST05008,Cynthia,Chaney,garciaeric@example.com,577.701.0953,Kolkata,Delhi,India,2023-02-05,Gold,Inactive
CUST05009,Amanda,Taylor,jwhite@example.com,257-442-5147x94433,Chennai,Rajasthan,India,2023-07-19,Gold,Inactive
CUST05010,Nathaniel,Jones,jessica07@example.org,921-565-1470,Lucknow,Delhi,India,2023-11-14,Gold,Inactive
CUST05011,Cassie,Wolfe,murphyanthony@example.com,990-602-6331x1257,Chennai,Maharashtra,India,2023-11-30,Gold,Active
CUST05012,Nicole,Garcia,ronaldrhodes@example.com,874.627.4728x88039,Kolkata,Karnataka,India,2022-09-09,Platinum,Active
CUST05013,Patrick,Ortiz,stevenharper@example.com,+1-792-381-7156x3994,Chennai,Delhi,India,2022-04-02,Platinum,Active
CUST05014,Morgan,Cole,frodriguez@example.com,9277426821,Bangalore,Telangana,India,2024-05-08,Silver,Inactive
CUST05015,Michael,Gutierrez,diane58@example.net,(686)928-3849x339,Delhi,Rajasthan,India,2022-03-16,Silver,Active
CUST05016,Katherine,Johnson,ycollins@example.com,001-326-659-5012x098,Chennai,Delhi,India,2022-07-22,Platinum,Inactive
CUST05017,Mark,Salazar,pcrawford@example.net,201-307-2145x4370,Patna,Telangana,India,2024-03-11,Silver,Active
CUST05018,Timothy,Cooper,waterspenny@example.com,+1-425-475-1987,Jaipur,Tamil Nadu,India,2023-09-27,Platinum,Active
CUST05019,Brian,Garcia,misty89@example.com,(679)599-9665x02043,Jaipur,Telangana,India,2022-10-23,Platinum,Active
CUST05020,Brenda,Robinson,evan70@example.org,997-929-7217,Delhi,Delhi,India,2022-08-14,Gold,Active
CUST05021,Brianna,Contreras,suzanne90@example.org,+1-825-785-2120x611,Bangalore,Maharashtra,India,2024-01-27,Silver,Inactive
CUST05022,Paul,Martinez,anelson@example.org,001-712-488-1165x05034,Pune,Delhi,India,2024-05-28,Silver,Active
CUST05023,Paul,Perez,kirbylaura@example.org,456.758.3157x38796,Mumbai,Uttar Pradesh,India,2023-01-13,Gold,Inactive
CUST05024,Dennis,Cole,fbuck@example.org,7437330517,Jaipur,Uttar Pradesh,India,2024-02-21,Platinum,Inactive
CUST05025,Jennifer,Savage,xdavis@example.com,+1-222-474-1216x6792,Pune,Tamil Nadu,India,2023-02-18,Platinum,Inactive
CUST05026,Jeremy,Barrett,meghanweaver@example.com,001-324-429-0304,Hyderabad,West Bengal,India,2022-08-27,Silver,Active
CUST05027,Angel,Davis,kevinmartinez@example.com,+1-637-304-4340x27324,Chennai,Delhi,India,2022-01-04,Silver,Inactive
CUST05028,Gabriel,Santos,ramirezjuan@example.com,237-724-9025,Bangalore,Telangana,India,2023-05-26,Silver,Inactive
CUST05029,Kelsey,Davis,austinwilliams@example.net,001-362-200-6039x82017,Kolkata,Uttar Pradesh,India,2023-06-02,Silver,Inactive
CUST05030,Michelle,Young,laura54@example.com,(572)503-0529x614,Pune,West Bengal,India,2023-04-29,Gold,Inactive
CUST05031,Andrew,Jones,josebarton@example.net,+1-837-930-3470x56647,Mumbai,Bihar,India,2024-02-02,Platinum,Active
CUST05032,Mark,Brooks,martincox@example.com,(806)459-4986,Lucknow,Karnataka,India,2023-04-05,Silver,Active
CUST05033,Rodney,Johnson,gdavis@example.org,803-296-8725,Kolkata,Karnataka,India,2022-08-28,Platinum,Inactive
CUST05034,Marie,Jarvis,john00@example.com,244-620-9797x88174,Mumbai,Karnataka,India,2023-06-03,Gold,Inactive
CUST05035,Joe,Hardy,csandoval@example.net,(523)343-4665x7979,Bangalore,Delhi,India,2022-06-08,Platinum,Inactive
CUST05036,Michael,Johnson,qreeves@example.com,685-296-7150,Pune,Uttar Pradesh,India,2022-06-14,Silver,Active
CUST05037,Sandra,Fischer,smithjesse@example.net,001-753-956-7979,Hyderabad,Uttar Pradesh,India,2022-10-30,Platinum,Inactive
CUST05038,Trevor,Brown,jessica65@example.net,001-674-358-5611x5938,Hyderabad,Uttar Pradesh,India,2024-03-01,Gold,Inactive
CUST05039,Richard,Nelson,zfrost@example.org,+1-757-571-5757x5654,Delhi,Karnataka,India,2022-05-25,Silver,Inactive
CUST05040,Yesenia,Smith,curtistyler@example.org,001-501-580-2972x36734,Delhi,Rajasthan,India,2022-04-15,Silver,Active
CUST05041,Grace,Ware,daltonrichard@example.net,9488547765,Jaipur,Rajasthan,India,2024-04-26,Silver,Inactive
CUST05042,Eric,Ward,calvinhernandez@example.com,312.634.2469x90413,Hyderabad,Rajasthan,India,2023-01-29,Platinum,Active
CUST05043,Michael,Davis,pamela54@example.org,377.778.5400x11665,Delhi,Tamil Nadu,India,2023-05-08,Silver,Inactive
CUST05044,Andrea,Sullivan,lromero@example.org,2852030761,Hyderabad,Tamil Nadu,India,2022-11-22,Platinum,Active
CUST05045,Jodi,Todd,leepaula@example.net,(370)826-1940x92923,Patna,Rajasthan,India,2024-03-05,Gold,Active
CUST05046,Lisa,Cooper,lrogers@example.net,670-308-6816x311,Hyderabad,West Bengal,India,2024-05-10,Gold,Inactive
CUST05047,William,Taylor,kimberlylevy@example.net,673-764-7268x3973,Patna,Uttar Pradesh,India,2023-11-19,Silver,Active
CUST05048,Susan,Thompson,steven57@example.net,(222)263-0239,Patna,Karnataka,India,2023-07-31,Gold,Inactive
CUST05049,Daniel,Grant,pamelareed@example.net,001-713-429-5215x7487,Jaipur,Uttar Pradesh,India,2023-12-03,Silver,Inactive
CUST05050,Randy,Wood,david01@example.org,+1-544-548-9281,Jaipur,West Bengal,India,2022-07-10,Gold,Active
CUST05051,Ashley,Robinson,ulopez@example.com,9189193518,Bangalore,Uttar Pradesh,India,2023-04-05,Gold,Active
CUST05052,Kyle,Johnson,yanderson@example.org,915.939.4562x074,Lucknow,Uttar Pradesh,India,2022-01-11,Platinum,Active
CUST05053,Mark,Hayes,spearssusan@example.org,(914)860-0896,Lucknow,Maharashtra,India,2022-05-28,Platinum,Active
CUST05054,Anna,James,rebekah86@example.com,+1-739-976-8206x836,Pune,West Bengal,India,2022-12-13,Gold,Inactive
CUST05055,Adam,Martinez,qlawrence@example.com,(496)426-3485,Patna,Karnataka,India,2023-03-04,Platinum,Active
CUST05056,Kimberly,Craig,lcooper@example.org,(361)701-1013x681,Jaipur,Uttar Pradesh,India,2022-08-12,Platinum,Inactive
CUST05057,Bryan,Stanley,anne83@example.net,367-360-2923x43189,Delhi,Uttar Pradesh,India,2023-09-14,Platinum,Active
CUST05058,Thomas,Richmond,ehicks@example.org,+1-330-492-4758x6475,Hyderabad,West Bengal,India,2024-03-27,Platinum,Inactive
CUST05059,Cody,Whitaker,mariavelazquez@example.org,614-304-5494x12400,Pune,Bihar,India,2023-08-29,Silver,Inactive
CUST05060,Marvin,Walsh,jamesbaldwin@example.com,662.955.5705x018,Chennai,Tamil Nadu,India,2024-03-09,Gold,Active
CUST05061,Jacob,Nash,nathan61@example.org,001-766-717-5796x733,Delhi,West Bengal,India,2022-12-22,Platinum,Active
CUST05062,Antonio,Rivera,carrolldavid@example.net,(611)392-7008x78835,Pune,Uttar Pradesh,India,2023-05-01,Platinum,Active
CUST05063,Daniel,Martinez,uclark@example.org,620-915-1731,Kolkata,Rajasthan,India,2022-12-02,Gold,Inactive
CUST05064,Stacy,Murphy,ityler@example.com,+1-614-465-4050,Delhi,Karnataka,India,2024-03-06,Silver,Inactive
CUST05065,Barbara,Wilson,htrujillo@example.org,(381)958-7824x377,Lucknow,Delhi,India,2023-02-26,Platinum,Inactive
CUST05066,Darren,Cook,jill12@example.net,(306)527-8302,Kolkata,Rajasthan,India,2023-05-28,Gold,Inactive
CUST05067,Travis,Cox,hthomas@example.com,(633)370-8448x6019,Hyderabad,Bihar,India,2022-12-19,Gold,Active
CUST05068,Sheila,Drake,jerry28@example.org,817-508-7026x769,Delhi,Tamil Nadu,India,2023-08-24,Platinum,Inactive
CUST05069,Rodney,Powell,mckinneytonya@example.org,(795)922-1320x3853,Patna,Rajasthan,India,2022-05-31,Silver,Inactive
CUST05070,Benjamin,Douglas,rickeywolf@example.org,212-283-7450,Patna,Rajasthan,India,2024-02-07,Platinum,Active
CUST05071,Angela,Horne,frazieranna@example.com,611.372.4514x9410,Delhi,Bihar,India,2022-07-04,Silver,Active
CUST05072,Robert,Reed,christopher08@example.net,+1-944-971-1611x1356,Mumbai,Maharashtra,India,2023-05-09,Silver,Inactive
CUST05073,Sarah,Johnson,spencechristopher@example.com,777-651-8162x898,Chennai,Rajasthan,India,2024-04-30,Gold,Active
CUST05074,Tyler,Wheeler,nunezjonathan@example.net,270-917-0555,Mumbai,Uttar Pradesh,India,2023-05-19,Silver,Active
CUST05075,Leonard,Hammond,johnayers@example.com,001-460-742-1916x6269,Hyderabad,Bihar,India,2024-03-09,Platinum,Inactive
CUST05076,Clinton,Ellis,amanda72@example.com,(652)786-6062,Hyderabad,Telangana,India,2022-04-27,Platinum,Inactive
CUST05077,Tina,Grant,mendozastephanie@example.com,+1-630-483-0717x41672,Jaipur,Tamil Nadu,India,2023-08-14,Silver,Inactive
CUST05078,Margaret,Allen,katherinegarcia@example.net,585-461-1679x55265,Mumbai,Uttar Pradesh,India,2022-06-29,Platinum,Active
CUST05079,Larry,Robertson,williamthompson@example.net,001-855-652-1561x02814,Kolkata,Bihar,India,2022-08-01,Silver,Active
CUST05080,Alison,Wilson,robertscory@example.org,949.739.0348,Bangalore,West Bengal,India,2022-07-04,Silver,Active
CUST05081,Jacqueline,Ramirez,katherinebradshaw@example.net,208-221-0944x92695,Patna,Uttar Pradesh,India,2022-09-30,Gold,Inactive
CUST05082,Joseph,Mcknight,michaela13@example.org,602-525-4946x1638,Mumbai,Delhi,India,2024-04-28,Gold,Active
CUST05083,Veronica,Barnes,pnelson@example.com,(726)429-5251,Mumbai,Rajasthan,India,2024-06-08,Gold,Active
CUST05084,William,Bauer,bcrosby@example.net,761-731-0311,Mumbai,Uttar Pradesh,India,2022-08-10,Silver,Inactive
CUST05085,Ronald,Sanders,kristinamacias@example.com,001-762-841-5837,Delhi,Karnataka,India,2024-03-08,Platinum,Active
CUST05086,Danielle,Adams,matthew24@example.com,392.540.6926,Hyderabad,Tamil Nadu,India,2022-02-03,Silver,Active
CUST05087,Vanessa,Chambers,gmartin@example.org,484.360.1953x7021,Lucknow,Bihar,India,2023-02-28,Gold,Inactive
CUST05088,Christina,Elliott,connorthompson@example.com,(911)643-6798x51967,Kolkata,Tamil Nadu,India,2023-01-21,Silver,Inactive
CUST05089,Veronica,Howard,hboone@example.net,681-281-4281x464,Kolkata,Telangana,India,2022-06-13,Gold,Inactive
CUST05090,Rachel,Elliott,jasonrichardson@example.com,231.900.8437,Jaipur,Delhi,India,2022-09-05,Platinum,Active
CUST05091,Bobby,Lynch,desireecooper@example.org,(411)555-2944x8540,Delhi,Uttar Pradesh,India,2023-07-31,Gold,Inactive
CUST05092,Kevin,Ross,herringlindsay@example.net,916-307-9877x862,Patna,Karnataka,India,2022-03-04,Platinum,Inactive
CUST05093,Rachel,Hutchinson,gcardenas@example.org,725-717-7280,Kolkata,Tamil Nadu,India,2022-04-22,Platinum,Active
CUST05094,Courtney,Miller,bgeorge@example.com,647.229.5789x990,Lucknow,Bihar,India,2022-05-11,Gold,Active
CUST05095,Mason,Duncan,johntodd@example.com,(658)669-8226,Mumbai,Bihar,India,2023-07-08,Platinum,Active
CUST05096,Belinda,Cook,justinwinters@example.org,+1-675-700-4755,Bangalore,Tamil Nadu,India,2024-04-21,Gold,Active
CUST05097,Amanda,Rios,mariaguzman@example.org,520-294-3315x4456,Kolkata,Uttar Pradesh,India,2022-11-02,Silver,Active
CUST05098,Samuel,Jenkins,nbenson@example.com,3436777069,Bangalore,Uttar Pradesh,India,2024-04-30,Gold,Inactive
CUST05099,Nicholas,Duncan,michael31@example.net,703-538-8779x0178,Chennai,Bihar,India,2023-10-24,Gold,Active
CUST05100,Lorraine,Torres,barajascharles@example.com,(371)398-2711x690,Hyderabad,Karnataka,India,2023-07-21,Silver,Inactive
CUST05101,Jacqueline,Mason,kristin62@example.com,+1-634-688-4384x065,Kolkata,Karnataka,India,2022-09-29,Silver,Inactive
CUST05102,Christopher,Phillips,rayjacob@example.org,789.203.7288,Delhi,West Bengal,India,2024-01-11,Platinum,Inactive
CUST05103,Brenda,Parks,amberwheeler@example.net,001-273-663-3987,Delhi,Uttar Pradesh,India,2022-11-05,Platinum,Inactive
CUST05104,Lisa,Peters,daughertydean@example.org,(442)691-3360,Bangalore,Delhi,India,2023-01-08,Silver,Active
CUST05105,Andrea,Kent,joshuahicks@example.net,886-960-7724x5137,Delhi,Maharashtra,India,2023-07-13,Platinum,Active
CUST05106,Shannon,Myers,carolyn39@example.com,973.704.6649x766,Delhi,Bihar,India,2023-09-02,Silver,Active
CUST05107,Amy,Lin,williamscameron@example.org,394-344-9140x4695,Hyderabad,Tamil Nadu,India,2023-01-16,Platinum,Active
CUST05108,Jonathan,Diaz,emily52@example.com,001-975-655-1245x5848,Hyderabad,West Bengal,India,2022-10-14,Platinum,Active
CUST05109,Kevin,Watson,jeromeballard@example.com,511-210-9271x71729,Pune,Bihar,India,2023-08-22,Silver,Inactive
CUST05110,Keith,Sanchez,lgarcia@example.com,986-527-9718,Pune,Tamil Nadu,India,2022-07-17,Silver,Active
CUST05111,John,Rodriguez,roger73@example.net,5306476776,Pune,Karnataka,India,2022-06-21,Silver,Active
CUST05112,Mary,Harrison,matthew42@example.net,445.590.7744,Chennai,Karnataka,India,2022-06-07,Gold,Active
CUST05113,Allison,Chambers,lawrencejason@example.net,(611)208-1040,Kolkata,Tamil Nadu,India,2022-04-27,Gold,Inactive
CUST05114,Matthew,Mayer,finleylori@example.com,+1-515-440-2926x77743,Delhi,Tamil Nadu,India,2022-12-03,Gold,Inactive
CUST05115,Charles,Hudson,tylerrivera@example.org,710.847.4320x3545,Pune,Tamil Nadu,India,2023-12-13,Silver,Active
CUST05116,Darren,Rose,ssantos@example.net,601.785.4502,Patna,Telangana,India,2024-06-15,Silver,Inactive
CUST05117,Michael,Phillips,dillonanna@example.org,001-788-213-4644x2864,Kolkata,Uttar Pradesh,India,2022-06-17,Silver,Active
CUST05118,Troy,Stokes,warias@example.net,(281)594-8940x076,Jaipur,Delhi,India,2024-04-11,Gold,Active
CUST05119,Katie,Moore,kathleen98@example.com,615.435.4244x33929,Patna,Telangana,India,2022-05-06,Gold,Active
CUST05120,Lucas,Peters,mark19@example.com,661-481-9890,Kolkata,Delhi,India,2022-06-15,Gold,Inactive
CUST05121,Robert,Berry,ljohns@example.com,9766637947,Kolkata,Uttar Pradesh,India,2024-02-09,Gold,Active
CUST05122,Donna,Skinner,perezrobert@example.com,598-733-2244,Mumbai,Bihar,India,2022-02-27,Silver,Inactive
CUST05123,Carol,Myers,nicolejackson@example.org,(296)346-0036,Pune,Maharashtra,India,2023-02-16,Gold,Inactive
CUST05124,Deborah,Smith,kimberlygarza@example.com,001-987-312-2155,Kolkata,Karnataka,India,2022-11-13,Gold,Active
CUST05125,Cory,Oliver,nicolas16@example.net,548.683.9585x1596,Delhi,Uttar Pradesh,India,2022-03-09,Silver,Inactive
CUST05126,Lisa,Cox,dana55@example.com,967-294-1448,Mumbai,Tamil Nadu,India,2023-10-19,Gold,Inactive
CUST05127,Crystal,Keller,nancymartinez@example.com,+1-600-467-6666,Mumbai,Bihar,India,2023-09-30,Silver,Inactive
CUST05128,Madison,Sanchez,sabrina27@example.com,675.240.4897,Mumbai,Tamil Nadu,India,2023-04-03,Silver,Inactive
CUST05129,Michael,Anderson,scott23@example.net,(352)589-6390x57178,Pune,Uttar Pradesh,India,2023-01-17,Silver,Inactive
CUST05130,Michelle,Holland,turnerbrian@example.com,(925)286-5470x9889,Hyderabad,Rajasthan,India,2024-05-25,Gold,Active
CUST05131,Morgan,Matthews,steven79@example.com,732-782-5571x180,Jaipur,Uttar Pradesh,India,2023-11-15,Gold,Inactive
CUST05132,Andrea,Warner,mallorynewman@example.net,(840)420-8454,Patna,Delhi,India,2022-04-16,Platinum,Inactive
CUST05133,Philip,Jones,bakernicholas@example.com,001-898-735-4632,Lucknow,Tamil Nadu,India,2022-05-04,Silver,Active
CUST05134,Jeanne,Davis,daniel80@example.org,518-256-1943x20160,Kolkata,Bihar,India,2023-08-08,Platinum,Inactive
CUST05135,Maxwell,Hernandez,michelesimpson@example.com,001-254-897-0468x09364,Patna,Telangana,India,2022-11-19,Silver,Active
CUST05136,Crystal,Santos,rebekah15@example.com,648.317.5272x171,Mumbai,Maharashtra,India,2022-06-20,Gold,Active
CUST05137,Sally,Frazier,tamara20@example.com,001-757-700-1654,Chennai,Karnataka,India,2024-05-30,Silver,Inactive
