customer_id,first_name,last_name,email,phone,city,state,country,signup_date,membership,status
CUST01133,Laura,Wolf,michael02@example.com,001-576-782-5862x913,Kolkata,Bihar,India,2022-07-14,Platinum,Inactive
CUST01134,Julia,Strong,xkramer@example.net,234-955-1778,Lucknow,Telangana,India,2022-11-28,Platinum,Active
CUST01135,Shelia,Rodriguez,stevenlyons@example.com,001-466-439-9852x378,Jaipur,Bihar,India,2022-03-12,Gold,Inactive
CUST01136,Kevin,Mason,gonzalesbrian@example.net,+1-270-473-2538,Hyderabad,West Bengal,India,2024-04-19,Gold,Inactive
CUST01137,Nathaniel,Thomas,jill30@example.net,+1-378-785-6012x387,Jaipur,Uttar Pradesh,India,2022-01-01,Platinum,Active
CUST01138,Jackie,Sims,walkerluke@example.org,252-873-1320,Kolkata,Karnataka,India,2022-01-20,Platinum,Active
CUST01139,David,Tran,matthewwalker@example.com,238.672.3910,Mumbai,West Bengal,India,2022-11-25,Gold,Active
CUST01140,Greg,Hopkins,hancockamy@example.net,001-468-525-7452x620,Lucknow,West Bengal,India,2023-06-21,Silver,Inactive
CUST01141,Kristen,Schultz,shane47@example.org,496.353.1039x2372,Bangalore,Karnataka,India,2022-11-27,Silver,Active
CUST01142,Rose,Blair,george88@example.net,211-629-1477x46406,Mumbai,Delhi,India,2023-06-20,Silver,Active
CUST01143,Tyler,Macias,hweeks@example.org,+1-553-858-6577x211,Delhi,Tamil Nadu,India,2024-06-13,Silver,Inactive
CUST01144,Tiffany,Williams,danielbailey@example.org,907-211-4054x34698,Mumbai,Delhi,India,2022-07-16,Platinum,Inactive
CUST01145,Joshua,Smith,hrodriguez@example.com,+1-608-976-5462,Lucknow,West Bengal,India,2023-11-05,Platinum,Inactive
CUST01146,Scott,Howard,rachaelrios@example.com,604.864.6082,Chennai,Tamil Nadu,India,2022-02-20,Platinum,Active
CUST01147,Joan,Terrell,alicepearson@example.org,777-267-7427x472,Pune,Rajasthan,India,2022-01-14,Silver,Inactive
CUST01148,Ashley,Thompson,iflores@example.org,(987)217-6977x2734,Delhi,Karnataka,India,2024-03-31,Platinum,Inactive
CUST01149,Patricia,Novak,suttonchristopher@example.com,687-265-1935,Chennai,Delhi,India,2024-04-21,Platinum,Inactive
CUST01150,Kevin,English,teresa47@example.com,903-495-3870x767,Delhi,Maharashtra,India,2023-06-26,Gold,Active
CUST01151,Margaret,Hobbs,jameshill@example.org,429-577-0067x57998,Jaipur,Maharashtra,India,2022-08-10,Silver,Active
CUST01152,Dennis,Rubio,mparker@example.net,(832)859-8550x732,Bangalore,Tamil Nadu,India,2023-06-29,Silver,Active
CUST01153,James,Charles,marcusreese@example.com,001-967-590-4040,Patna,West Bengal,India,2023-08-07,Platinum,Inactive
CUST01154,Jonathon,Kerr,riggsjuan@example.com,001-550-832-2708x072,Mumbai,Karnataka,India,2024-02-04,Platinum,Inactive
CUST01155,Billy,Sullivan,nathanielhansen@example.com,001-953-397-1619x8121,Bangalore,Maharashtra,India,2023-12-21,Silver,Active
CUST01156,Ronald,Salazar,marcus61@example.org,(889)634-9117x184,Bangalore,West Bengal,India,2023-07-18,Gold,Active
CUST01157,Chad,Hickman,lisaadams@example.org,001-304-733-8985x616,Kolkata,Rajasthan,India,2023-07-01,Gold,Inactive
CUST01158,Jennifer,Martinez,spowers@example.net,(328)580-8234x394,Chennai,Karnataka,India,2023-07-18,Gold,Inactive
CUST01159,Rachel,Hammond,omills@example.net,+1-989-428-8780x32148,Chennai,Tamil Nadu,India,2024-04-25,Platinum,Active
CUST01160,Frank,Miranda,whitekevin@example.com,988.944.9739x984,Jaipur,Telangana,India,2023-01-20,Gold,Inactive
CUST01161,David,Page,johnsonveronica@example.org,(736)574-4836,Bangalore,Delhi,India,2023-04-04,Platinum,Active
CUST01162,Phillip,Smith,millerlaura@example.org,814.345.1340,Kolkata,Delhi,India,2022-10-19,Platinum,Active
CUST01163,Gail,Mora,robertosborn@example.net,(663)233-1565x43945,Delhi,Telangana,India,2022-11-06,Silver,Active
CUST01164,Jade,Larsen,jaclyn68@example.org,5013951017,Chennai,Delhi,India,2024-05-26,Platinum,Inactive
CUST01165,Jonathan,Newman,garyramirez@example.net,559.341.8997,Jaipur,West Bengal,India,2023-07-21,Platinum,Active
CUST01166,Mercedes,Peterson,david03@example.net,(810)458-0683,Delhi,Rajasthan,India,2022-04-07,Gold,Active
CUST01167,Janet,Hayes,cwoods@example.net,+1-253-799-9252,Hyderabad,Karnataka,India,2022-05-22,Platinum,Active
CUST01168,Daniel,Gilbert,matthewdavis@example.org,001-489-694-4713x1601,Hyderabad,Telangana,India,2022-08-27,Silver,Inactive
CUST01169,Kathryn,Powell,teresa94@example.com,821-693-7846,Pune,Maharashtra,India,2023-08-06,Platinum,Inactive
CUST01170,Matthew,Chambers,lorrainejones@example.org,6276216609,Lucknow,Bihar,India,2024-03-22,Gold,Active
CUST01171,Neil,Lewis,jorge48@example.net,873.849.6226x362,Hyderabad,Delhi,India,2023-09-02,Platinum,Inactive
CUST01172,Joshua,Wilson,nancypowell@example.org,001-729-801-6406x5327,Delhi,Karnataka,India,2022-03-22,Gold,Inactive
CUST01173,Cynthia,Hoover,gabrielasnyder@example.org,001-830-543-9587x091,Mumbai,Tamil Nadu,India,2023-03-03,Platinum,Active
CUST01174,Melissa,Peterson,brookeknight@example.net,237-765-1313x812,Bangalore,Delhi,India,2023-10-12,Gold,Active
CUST01175,Kayla,Fuller,gravesmary@example.org,+1-235-528-3715x3230,Jaipur,Bihar,India,2022-11-23,Gold,Active
CUST01176,Timothy,Long,ltorres@example.net,495.983.5346,Delhi,Uttar Pradesh,India,2022-06-06,Gold,Active
CUST01177,Peter,Nelson,kennedykaren@example.org,653-265-7191x29468,Bangalore,Telangana,India,2022-08-16,Gold,Active
CUST01178,Maria,Lam,karifrench@example.org,951.378.7012,Chennai,Maharashtra,India,2022-05-16,Gold,Active
CUST01179,Benjamin,Blake,audrey45@example.net,443.625.0951x0555,Bangalore,Telangana,India,2023-07-16,Silver,Inactive
CUST01180,Jennifer,Harrison,pjackson@example.net,(379)504-5871x602,Bangalore,Bihar,India,2023-05-29,Silver,Inactive
CUST01181,Carolyn,Barber,marcuscabrera@example.com,9645257477,Pune,Rajasthan,India,2023-07-27,Gold,Active
CUST01182,Randy,Richard,bryan73@example.com,3448053806,Kolkata,West Bengal,India,2023-07-29,Silver,Active
CUST01183,Elizabeth,Ayers,belinda51@example.org,388-218-6682,Hyderabad,Uttar Pradesh,India,2022-03-15,Gold,Active
CUST01184,Dana,White,lancejackson@example.net,329-579-9512x00188,Bangalore,Uttar Pradesh,India,2022-04-26,Gold,Inactive
CUST01185,Misty,Ellison,acevedolisa@example.org,(932)471-5846x9805,Chennai,Karnataka,India,2022-07-15,Platinum,Active
CUST01186,Leslie,Ward,hcarter@example.com,510-940-9979x7523,Hyderabad,Bihar,India,2024-02-28,Gold,Inactive
CUST01187,Amber,Austin,ewilson@example.com,585-443-0254x9761,Patna,Rajasthan,India,2023-10-01,Silver,Active
CUST01188,Sara,Carrillo,jortega@example.net,(244)361-4233,Chennai,Bihar,India,2022-07-24,Platinum,Active
CUST01189,Robert,Cortez,eharmon@example.net,559-652-1172x59475,Delhi,Tamil Nadu,India,2022-04-26,Platinum,Active
CUST01190,James,Pace,adamsalexandria@example.net,898.813.4979x616,Hyderabad,Delhi,India,2024-06-08,Gold,Active
CUST01191,Ashley,Craig,makaylamay@example.com,+1-508-889-9823x9495,Lucknow,Rajasthan,India,2022-11-09,Silver,Inactive
CUST01192,Crystal,Berry,jackiecollins@example.org,001-884-353-2751x469,Jaipur,Tamil Nadu,India,2022-08-03,Silver,Inactive
CUST01193,Justin,Dalton,xhansen@example.net,8224868397,Lucknow,Bihar,India,2023-07-16,Platinum,Active
CUST01194,Zachary,Petersen,rebeccalopez@example.net,(358)576-3630,Kolkata,West Bengal,India,2023-01-21,Silver,Inactive
CUST01195,Donna,Waters,joserios@example.com,+1-683-628-2174x4817,Delhi,Telangana,India,2022-06-24,Silver,Inactive
CUST01196,Meredith,Dixon,jessicazavala@example.com,914-577-0044,Lucknow,Delhi,India,2022-02-24,Silver,Inactive
CUST01197,Tina,Hunter,wardcynthia@example.com,331-296-4731x1218,Hyderabad,Karnataka,India,2023-11-08,Silver,Active
CUST01198,Jerry,Stephenson,tinawade@example.com,369-214-1394x659,Bangalore,Tamil Nadu,India,2022-10-27,Gold,Active
CUST01199,Jack,Williams,brianpatrick@example.net,656.321.3447x3440,Lucknow,West Bengal,India,2022-11-20,Silver,Active
CUST01200,Danielle,Gaines,acostalisa@example.com,001-319-589-9518x566,Jaipur,Rajasthan,India,2022-07-23,Platinum,Active
CUST01201,Kim,Cline,anthony90@example.com,817-638-3999x7174,Pune,West Bengal,India,2022-02-10,Gold,Inactive
CUST01202,Tracy,Mckinney,curtis45@example.org,(219)606-9378x2803,Bangalore,Bihar,India,2023-05-17,Silver,Inactive
CUST01203,Catherine,Williams,lewispatricia@example.com,001-213-332-9353x3884,Chennai,Karnataka,India,2023-12-02,Platinum,Inactive
CUST01204,Sharon,Hernandez,george11@example.net,(824)558-5677,Jaipur,Telangana,India,2022-08-30,Silver,Inactive
CUST01205,Stephanie,Griffin,elong@example.net,330.706.2253x4558,Bangalore,Delhi,India,2024-06-18,Platinum,Inactive
CUST01206,Alyssa,Perez,zdavis@example.net,368.682.2674x39775,Patna,Karnataka,India,2022-08-19,Gold,Active
CUST01207,Christian,Phillips,hannahlong@example.org,556.461.1257x69882,Bangalore,West Bengal,India,2022-03-31,Platinum,Active
CUST01208,Mark,Molina,ericazamora@example.net,562-928-5897x563,Pune,Bihar,India,2023-03-04,Gold,Inactive
CUST01209,Collin,Blair,diazlisa@example.com,(503)541-5564,Chennai,Rajasthan,India,2023-09-12,Platinum,Active
CUST01210,Jacqueline,Lopez,cbooker@example.org,(400)344-0628,Patna,West Bengal,India,2022-07-31,Platinum,Active
CUST01211,Jennifer,Mckee,fcabrera@example.net,(490)752-2874x01082,Patna,Telangana,India,2024-06-02,Platinum,Active
CUST01212,Matthew,White,morgan73@example.org,001-733-815-0763x16507,Patna,Bihar,India,2023-03-17,Gold,Active
CUST01213,Joshua,Dyer,sarahramos@example.com,+1-696-295-7170x59545,Jaipur,Maharashtra,India,2023-07-25,Silver,Inactive
CUST01214,David,Hicks,mariavaldez@example.org,(345)330-7936x792,Patna,Delhi,India,2024-05-09,Gold,Inactive
CUST01215,Martha,Alvarez,bbrooks@example.org,5394069561,Hyderabad,Rajasthan,India,2023-02-26,Platinum,Inactive
CUST01216,Kaitlyn,Medina,randerson@example.org,802.700.7490,Pune,Maharashtra,India,2022-06-05,Silver,Active
CUST01217,Kevin,Patterson,millerrachel@example.org,(586)771-7559,Kolkata,Telangana,India,2022-01-27,Platinum,Active
CUST01218,Sabrina,Bush,cgross@example.com,670-331-7299,Pune,Tamil Nadu,India,2023-09-03,Platinum,Active
CUST01219,James,Watson,lisahunt@example.net,(814)239-0544x0618,Mumbai,Rajasthan,India,2023-01-03,,Inactive
CUST01220,Maria,Houston,wardtabitha@example.net,399-871-1547x889,Chennai,Bihar,India,2023-12-31,Gold,Inactive
CUST01221,John,Arnold,anthony81@example.com,413-968-0217x1141,Patna,Bihar,India,2023-05-01,Silver,Active
CUST01222,Thomas,Jefferson,whancock@example.net,(471)970-4230x8198,Bangalore,Delhi,India,2022-02-03,Gold,Inactive
CUST01223,Anthony,Wilson,garyhansen@example.net,001-694-642-3385x86753,Pune,Tamil Nadu,India,2022-08-16,Silver,Active
CUST01224,Patricia,Norton,richard61@example.net,(360)324-5301x6461,Kolkata,Rajasthan,India,2023-03-26,Platinum,Inactive
CUST01225,Mike,Stewart,stephanie85@example.com,+1-520-872-9986,Lucknow,Tamil Nadu,India,2024-06-06,Gold,Inactive
CUST01226,Xavier,Medina,vburke@example.net,001-682-356-8739x007,Delhi,Uttar Pradesh,India,2024-03-05,Platinum,Inactive
CUST01227,Shirley,Mccann,diane86@example.net,(614)687-6036,Kolkata,West Bengal,India,2023-02-08,Platinum,Active
CUST01228,Alexandria,Campos,kempchristina@example.net,001-556-786-6982x0486,Mumbai,Rajasthan,India,2023-06-18,Gold,Active
CUST01229,Mckenzie,Anderson,sara46@example.org,925-877-4520x234,Pune,West Bengal,India,2024-06-17,Platinum,Inactive
CUST01230,Julia,Bowers,jessica16@example.org,001-804-684-6462x693,Delhi,West Bengal,India,2024-01-23,Gold,Active
CUST01231,David,Vasquez,angela98@example.org,+1-419-585-1116x0713,Hyderabad,Rajasthan,India,2022-07-14,Gold,Inactive
CUST01232,John,Clark,nbailey@example.org,212.978.1625x727,Hyderabad,Rajasthan,India,2024-03-03,Silver,Inactive
CUST01233,Erin,Woods,kdavis@example.net,557-312-0167x88417,Kolkata,Delhi,India,2022-10-29,Platinum,Active
CUST01234,Melanie,Johnston,butlerdonald@example.org,863.492.0596,Lucknow,Maharashtra,India,2023-04-20,Platinum,Active
CUST01235,Nancy,Scott,jasonrodriguez@example.net,403-800-0366x590,Kolkata,West Bengal,India,2022-07-04,Silver,Inactive
CUST01236,Nicholas,Park,samantha17@example.org,001-590-325-0542x261,Chennai,Rajasthan,India,2023-02-28,Silver,Active
CUST01237,Daniel,Marsh,sphillips@example.net,532-734-6246x3062,Kolkata,Tamil Nadu,India,2023-04-10,Gold,Active
CUST01238,Kelly,Clark,samuelferguson@example.net,635.853.4578x997,Chennai,Bihar,India,2022-09-14,Platinum,Active
CUST01239,Daniel,Newton,virginia36@example.net,359-399-0500x46504,Mumbai,Rajasthan,India,2022-04-04,Platinum,Inactive
CUST01240,Valerie,Davis,ereyes@example.com,587.461.1270,Jaipur,Uttar Pradesh,India,2022-03-29,Platinum,Active
CUST01241,Robert,Peterson,morganricky@example.net,768.771.4688,Jaipur,Uttar Pradesh,India,2023-01-23,Silver,Active
CUST01242,Tara,White,cgardner@example.com,+1-524-363-9359x61910,Kolkata,Bihar,India,2022-12-10,Silver,Active
CUST01243,Daniel,Hamilton,cheryl29@example.org,001-501-908-9847x899,Delhi,Uttar Pradesh,India,2022-07-03,Gold,Inactive
CUST01244,Ryan,Schneider,rodriguezkaitlyn@example.com,731.478.2202x710,Lucknow,Telangana,India,2024-01-18,Platinum,Active
CUST01245,Jeffrey,Smith,rachelingram@example.com,426-870-1420x240,Patna,Tamil Nadu,India,2022-05-01,Silver,Inactive
CUST01246,Michael,Young,qhubbard@example.org,001-415-375-6768,Lucknow,Rajasthan,India,2022-01-13,Gold,Active
CUST01247,Jennifer,Caldwell,timothy14@example.com,001-525-378-8842x1051,Lucknow,Tamil Nadu,India,2023-09-15,Silver,Inactive
CUST01248,Lynn,Webb,austin86@example.com,8596017271,Bangalore,Rajasthan,India,2023-04-10,Silver,Active
CUST01249,Leslie,Bird,tharris@example.com,906.553.6299x507,Jaipur,Telangana,India,2022-09-08,Platinum,Active
CUST01250,Nancy,Johnson,ashleycox@example.org,(456)212-0049,Patna,Bihar,India,2022-02-20,Silver,Inactive
CUST01251,Oscar,Jimenez,zwatkins@example.net,775.377.5560,Patna,Delhi,India,2022-02-07,Platinum,Inactive
CUST01252,Scott,Johnson,jonesemily@example.org,959.897.5157x430,Mumbai,Delhi,India,2022-12-06,Silver,Inactive
CUST01253,Colleen,Horne,fernandezjudith@example.com,897.542.4765,Patna,Telangana,India,2022-07-02,Platinum,Active
CUST01254,Kristine,Barton,denise99@example.com,(764)901-0084x4937,Kolkata,Karnataka,India,2023-04-12,Silver,Active
CUST01255,Colleen,Butler,damon05@example.org,001-560-485-6512x638,Hyderabad,Karnataka,India,2024-02-26,Gold,Inactive
CUST01256,Michael,Brown,bmatthews@example.org,302.577.7503,Mumbai,Uttar Pradesh,India,2024-04-19,Platinum,Active
CUST01257,Connie,Harmon,larry13@example.com,8747397709,Lucknow,Bihar,India,2022-10-27,Silver,Inactive
CUST01258,Brandi,Waters,ffrost@example.com,498-876-0276x9584,Jaipur,Uttar Pradesh,India,2022-12-04,Platinum,Active
CUST01259,Jill,Davila,millertyler@example.org,(994)662-3580x518,Pune,Delhi,India,2023-12-14,Silver,Active
CUST01260,Krystal,Jacobson,brittany29@example.com,4646239471,Kolkata,Telangana,India,2023-05-11,Gold,Inactive
CUST01261,Cheyenne,Dixon,barajaskayla@example.net,222.969.4370,Jaipur,Karnataka,India,2022-09-23,Silver,Inactive
CUST01262,Maria,King,paulerickson@example.com,001-339-821-1569x1000,Lucknow,Rajasthan,India,2023-06-17,Silver,Active
CUST01263,Cesar,Byrd,jeffrey61@example.com,+1-771-460-1962,Hyderabad,Tamil Nadu,India,2023-12-27,Silver,Active
CUST01264,Robin,Porter,cjohnson@example.com,570.675.8111,Lucknow,Maharashtra,India,2022-01-25,Platinum,Active
CUST01265,Tiffany,Carr,jerrywilliams@example.com,(392)636-1770x384,Kolkata,Uttar Pradesh,India,2024-03-29,Gold,Active
CUST01266,Tiffany,Myers,vsmith@example.org,876.266.8447x560,Chennai,West Bengal,India,2022-12-08,Platinum,Active
CUST01267,Jonathan,Wilson,amycooper@example.com,465.936.1619,Pune,Telangana,India,2022-01-12,Gold,Active
CUST01268,Christopher,Delgado,brent54@example.org,897.779.4633,Hyderabad,West Bengal,India,2022-11-12,Platinum,Inactive
CUST01269,Richard,Watson,ngonzalez@example.com,212-585-9874,Delhi,Maharashtra,India,2024-02-25,Platinum,Inactive
CUST01270,Tina,Williams,bmalone@example.org,332.460.7987x941,Bangalore,Delhi,India,2022-12-16,Silver,Active
CUST01271,David,Webb,awilliams@example.org,001-820-652-6115x7374,Chennai,Rajasthan,India,2022-12-05,Gold,Active
CUST01272,Gilbert,Townsend,barkermargaret@example.com,690-749-5193x164,Patna,Rajasthan,India,2023-10-24,Silver,Inactive
CUST01273,Lindsey,Alexander,eric47@example.com,001-618-838-3158x679,Jaipur,Karnataka,India,2024-06-04,Gold,Inactive
CUST01274,Michael,Rojas,hernandezmonique@example.net,9026000421,Delhi,West Bengal,India,2024-01-31,Gold,Inactive
CUST01275,Jordan,Harris,thenderson@example.net,312.444.1652,Jaipur,Delhi,India,2023-07-23,Silver,Inactive
CUST01276,Erin,Harris,zdelgado@example.org,001-258-897-9308,Chennai,Maharashtra,India,2024-03-29,Silver,Inactive
CUST01277,Randall,Park,laurie80@example.org,453.822.1041x9032,Delhi,Karnataka,India,2024-05-10,Gold,Active
CUST01278,Edward,Gonzalez,brandon26@example.org,798-743-6513x319,Kolkata,Uttar Pradesh,India,2023-08-08,Silver,Active
CUST01279,Jesus,Clarke,alexandra79@example.com,+1-773-206-7037x686,Hyderabad,Karnataka,India,2024-06-04,Platinum,Active
CUST01280,Tammy,Yates,stephanie00@example.org,(927)977-7877x118,Bangalore,Maharashtra,India,2022-10-06,Gold,Active
CUST01281,Jennifer,Nichols,leesheila@example.com,+1-447-441-9956x25846,Lucknow,Telangana,India,2023-01-16,Silver,Inactive
CUST01282,Christopher,Martinez,rojasrobert@example.net,293.855.8125x500,Mumbai,Karnataka,India,2022-06-29,Silver,Active
CUST01283,Matthew,Kelly,casey21@example.org,+1-462-571-0555x723,Lucknow,West Bengal,India,2022-04-05,Silver,Inactive
CUST01284,Wendy,Thompson,greese@example.org,001-860-436-3844,Patna,Tamil Nadu,India,2023-05-28,Gold,Inactive
CUST01285,Karina,Smith,perickson@example.net,861.906.7056,Jaipur,Telangana,India,2024-01-21,Gold,Active
CUST01286,Steve,Torres,dawnlara@example.net,(745)201-7859x936,Mumbai,West Bengal,India,2024-02-27,Platinum,Active
CUST01287,Tyler,Castillo,amberochoa@example.net,+1-374-849-4641x425,Delhi,Rajasthan,India,2022-07-30,Gold,Active
CUST01288,Alex,Wheeler,steven27@example.com,721.237.3612x717,Hyderabad,Delhi,India,2022-01-05,Platinum,Active
CUST01289,Brittany,Walter,chadowens@example.net,7292648415,Lucknow,Delhi,India,2022-12-08,Silver,Inactive
CUST01290,James,Moss,lisa12@example.net,+1-810-513-4231x8360,Kolkata,Telangana,India,2022-01-24,Platinum,Active
CUST01291,Eric,Jackson,rjoseph@example.org,802-205-9705x76046,Pune,Tamil Nadu,India,2022-11-25,Gold,Inactive
CUST01292,Julia,Herrera,montessummer@example.com,001-979-808-0148x0933,Chennai,Rajasthan,India,2023-06-30,Platinum,Active
CUST01293,Joseph,Nicholson,olivia55@example.com,+1-884-908-3679,Patna,Bihar,India,2022-10-07,Gold,Active
CUST01294,Robert,Solis,tyler58@example.org,474.302.6600x446,Kolkata,West Bengal,India,2022-01-16,Platinum,Active
CUST01295,Debra,Hoffman,jennifernolan@example.org,810-275-7214,Jaipur,Karnataka,India,2022-07-31,Platinum,Inactive
CUST01296,Ryan,Young,brownvanessa@example.net,001-368-908-7693x265,Patna,Telangana,India,2022-10-05,Platinum,Active
CUST01297,Sheri,Mann,britter@example.net,752.485.0829,Mumbai,Telangana,India,2022-06-25,Platinum,Inactive
CUST01298,Amy,Rogers,mary55@example.org,(633)317-7614,Lucknow,Delhi,India,2023-07-08,Silver,Active
CUST01299,Pamela,Shaw,matthew49@example.com,412-291-6799x06976,Delhi,Maharashtra,India,2023-04-28,Gold,Active
CUST01300,Joseph,Anderson,crawfordmichael@example.net,6918224526,Bangalore,Uttar Pradesh,India,2022-03-30,Silver,Inactive
CUST01301,Tina,Rios,brandonnelson@example.com,+1-977-352-3705x71902,Chennai,Telangana,India,2023-09-24,Gold,Active
CUST01302,Alex,Franklin,conleylindsey@example.net,001-254-998-3460,Jaipur,Maharashtra,India,2024-01-01,Gold,Active
CUST01303,Kayla,Bass,laurenroberts@example.org,2914767933,Lucknow,Maharashtra,India,2022-04-06,Gold,Inactive
CUST01304,Jacob,Obrien,gardnerchristopher@example.com,(995)556-3661x039,Lucknow,Rajasthan,India,2023-12-02,Silver,Active
CUST01305,Tyler,Valenzuela,alyssa85@example.org,997.301.9987x450,Kolkata,Telangana,India,2022-05-28,Gold,Inactive
CUST01306,Joel,Jones,laurapierce@example.org,613-960-2145x263,Chennai,Karnataka,India,2022-07-07,Gold,Inactive
CUST01307,Nicholas,Flores,wnguyen@example.net,541.386.1346x456,Mumbai,Rajasthan,India,2022-01-31,Silver,Inactive
CUST01308,William,Walker,kevinbailey@example.net,670.978.9673,Lucknow,Bihar,India,2023-05-06,Gold,Inactive
CUST01309,Kathryn,Reid,karen69@example.net,4365320419,Kolkata,Bihar,India,2023-09-11,Platinum,Active
CUST01310,Rita,Harrison,jonestravis@example.org,577.615.1622x89538,Mumbai,Karnataka,India,2023-02-20,Platinum,Active
CUST01311,Rebecca,Luna,jamesgrant@example.com,262-451-1826x64271,Hyderabad,West Bengal,India,2024-03-22,Gold,Inactive
CUST01312,James,Chaney,karen25@example.com,9144935339,Bangalore,Tamil Nadu,India,2023-08-28,Platinum,Active
CUST01313,Juan,Hayes,christopherhawkins@example.net,(388)516-4497x66474,Patna,Rajasthan,India,2023-07-16,Gold,Active
CUST01314,Rebecca,Smith,rickygarcia@example.org,279-744-1709x279,Pune,Uttar Pradesh,India,2022-12-15,Gold,Inactive
CUST01315,Christopher,Perry,eric34@example.com,(675)500-5165x100,Pune,Bihar,India,2023-07-12,Platinum,Active
CUST01316,Keith,Hutchinson,xrobertson@example.com,343-688-8712x11905,Kolkata,Rajasthan,India,2024-01-28,Silver,Inactive
CUST01317,Amber,Garcia,daguirre@example.org,971-977-4385,Jaipur,Maharashtra,India,2022-11-30,Gold,Active
CUST01318,Brandy,Bass,flemingmichelle@example.net,674.445.5027x75528,Bangalore,Maharashtra,India,2022-11-12,Platinum,Active
CUST01319,Elizabeth,Chavez,ureynolds@example.com,(214)238-7364x9072,Kolkata,Uttar Pradesh,India,2023-12-03,Gold,Inactive
CUST01320,Bryan,Nelson,jameskevin@example.net,(472)504-7853x468,Delhi,Maharashtra,India,2023-10-23,Silver,Active
CUST01321,Patrick,Brooks,mjacobs@example.com,319-491-0772x32459,Delhi,Bihar,India,2023-08-18,Platinum,Active
CUST01322,John,Padilla,jramirez@example.net,481-944-1846x75903,Jaipur,Telangana,India,2023-04-09,Gold,Inactive
CUST01323,Stacey,Keller,scottwilson@example.com,733.753.9083x70430,Pune,Karnataka,India,2022-07-20,Gold,Inactive
CUST01324,Jason,Morris,melissa70@example.org,001-656-649-2085x63090,Chennai,Maharashtra,India,2023-03-22,Platinum,Active
CUST01325,Tammy,Lopez,josephwalker@example.net,(710)991-7814,Jaipur,Uttar Pradesh,India,2023-09-19,Silver,Inactive
CUST01326,Kenneth,Knox,wernersharon@example.org,(481)340-6789,Chennai,West Bengal,India,2022-03-05,Silver,Active
CUST01327,Kyle,Cruz,jeremy31@example.net,(843)262-3752x42757,Jaipur,Karnataka,India,2023-12-22,Silver,Inactive
CUST01328,Jonathan,Bennett,sierradean@example.net,866-227-3642,Delhi,Tamil Nadu,India,2024-06-05,Gold,Inactive
CUST01329,Jay,Thompson,dawsondustin@example.com,433-368-2117,Chennai,Uttar Pradesh,India,2023-10-03,Gold,Inactive
CUST01330,Megan,Dixon,kathy07@example.net,912-449-8337,Jaipur,Tamil Nadu,India,2023-03-22,Platinum,Active
CUST01331,Patrick,Simon,vlee@example.net,+1-797-249-5983x70467,Patna,Tamil Nadu,India,2023-05-02,Platinum,Inactive
CUST01332,Meagan,Nixon,michael76@example.org,(755)630-8646x92282,Chennai,Uttar Pradesh,India,2024-05-13,Silver,Inactive
CUST01333,Nancy,Clark,spearsshirley@example.net,447-431-7916,Patna,Bihar,India,2024-06-12,Silver,Active
CUST01334,Karen,Zimmerman,aberry@example.net,001-596-886-7982x04550,Delhi,Bihar,India,2023-10-26,Platinum,Inactive
CUST01335,Matthew,Riley,zwatts@example.com,(726)215-6539x126,Bangalore,Bihar,India,2023-11-05,Silver,Active
CUST01336,Allison,Stuart,jason39@example.net,320-738-7005x86040,Bangalore,Rajasthan,India,2023-10-20,Platinum,Inactive
CUST01337,Dillon,Scott,blakesarah@example.net,+1-205-843-3109,Patna,Rajasthan,India,2023-10-01,Platinum,Inactive
CUST01338,Ronald,Beard,joshua95@example.net,+1-501-911-9584x973,Lucknow,Uttar Pradesh,India,2023-07-20,Gold,Active
CUST01339,Jessica,Lester,elizabethbennett@example.net,400.996.9255,Bangalore,Delhi,India,2022-07-10,Platinum,Inactive
CUST01340,Angela,Walter,michael21@example.org,(450)575-9758x9272,Pune,West Bengal,India,2024-05-17,Gold,Inactive
CUST01341,Calvin,Collins,tina79@example.org,577.239.4091x1972,Kolkata,Karnataka,India,2023-07-14,Silver,Active
CUST01342,Bruce,Bell,nicholasrobertson@example.com,(589)646-3349x357,Lucknow,Karnataka,India,2023-08-05,Silver,Inactive
CUST01343,Mitchell,Mclaughlin,nrandolph@example.com,001-779-219-3846x16262,Mumbai,Bihar,India,2023-12-09,Platinum,Inactive
CUST01344,Douglas,Moss,chandlerrobert@example.com,+1-535-787-4854x0947,Jaipur,Maharashtra,India,2023-04-22,Platinum,Active
CUST01345,Angela,Deleon,thomasjulie@example.com,+1-333-866-9753x4791,Lucknow,Maharashtra,India,2022-09-09,Platinum,Inactive
CUST01346,Loretta,Erickson,diamondrice@example.net,(724)615-9688x85247,Delhi,Karnataka,India,2023-09-20,Platinum,Active
CUST01347,Summer,Benitez,michael19@example.com,680.464.4804x8447,Lucknow,West Bengal,India,2023-04-26,Gold,Inactive
CUST01348,Kelly,Lee,whitetamara@example.org,(876)613-4272,Chennai,Telangana,India,2023-03-08,Gold,Active
CUST01349,Michael,Torres,dsimpson@example.net,471.319.7101,Kolkata,Telangana,India,2022-02-06,Platinum,Inactive
CUST01350,Lisa,Hernandez,crystal99@example.com,630-757-9748x4906,Lucknow,Bihar,India,2022-03-04,Platinum,Active
CUST01351,Caitlin,Simmons,josephdavis@example.com,001-663-683-5431x23839,Hyderabad,Delhi,India,2023-11-04,Gold,Inactive
